source,run,metric,tag,step,wall_time,value
tensorboard,baseline,mean_reward,rewards/train/score/mean,331,1780934480.8976882,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,332,1780934481.1634963,5.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,333,1780934482.2897415,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,334,1780934482.8894656,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,335,1780934483.2550676,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,336,1780934484.0901692,8.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,337,1780934484.6605864,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,338,1780934486.3182964,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,339,1780934487.9797983,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,340,1780934488.6077383,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,341,1780934489.2086103,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,342,1780934490.8746667,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,343,1780934491.3436706,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,344,1780934492.2672846,4.375
tensorboard,baseline,mean_reward,rewards/train/score/mean,345,1780934492.6766791,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,346,1780934493.3193219,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,347,1780934493.8893085,5.125
tensorboard,baseline,mean_reward,rewards/train/score/mean,348,1780934494.3159308,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,349,1780934495.8622732,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,350,1780934496.4088166,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,351,1780934496.8711982,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,352,1780934498.53075,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,353,1780934500.197647,0.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,354,1780934500.7922432,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,355,1780934501.4329252,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,356,1780934501.8515966,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,357,1780934502.3962123,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,358,1780934504.0624359,0.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,359,1780934504.4547806,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,360,1780934504.8128304,7.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,361,1780934505.3375962,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,362,1780934506.17981,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,363,1780934506.522222,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,364,1780934507.0857987,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,365,1780934507.579011,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,366,1780934508.426685,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,367,1780934508.9738154,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,368,1780934509.3966155,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,369,1780934511.0642226,0.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,370,1780934511.4174793,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,371,1780934511.9293227,8.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,372,1780934512.2658029,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,373,1780934512.6399016,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,374,1780934513.0275753,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,375,1780934513.4025893,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,376,1780934513.7786624,7.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,377,1780934514.2375193,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,378,1780934514.4892204,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,379,1780934514.9822347,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,380,1780934515.4474518,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,381,1780934515.7285788,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,382,1780934516.4176946,4.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,383,1780934516.938656,5.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,384,1780934781.844741,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,385,1780934782.415846,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,386,1780934783.094951,2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,387,1780934783.4802828,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,388,1780934785.0650215,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,389,1780934786.252904,2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,390,1780934786.7886467,6.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,391,1780934787.1945632,5.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,392,1780934787.6345472,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,393,1780934789.2956567,0.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,394,1780934789.7958753,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,395,1780934791.4599967,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,396,1780934793.1253953,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,397,1780934794.1632547,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,398,1780934794.5558326,6.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,399,1780934795.0215795,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,400,1780934795.5676985,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,401,1780934796.052064,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,402,1780934796.6732774,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,403,1780934796.9496021,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,404,1780934797.3550239,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,405,1780934797.6147506,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,406,1780934798.1168106,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,407,1780934799.718817,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,408,1780934800.2219923,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,409,1780934800.6724634,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,410,1780934801.1596017,5.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,411,1780934801.4774532,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,412,1780934801.937626,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,413,1780934802.3709085,2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,414,1780934802.9878845,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,415,1780934804.6529956,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,416,1780934805.1548238,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,417,1780934805.7810075,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,418,1780934806.2936008,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,419,1780934806.7408118,5.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,420,1780934807.2932868,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,421,1780934807.721518,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,422,1780934808.309256,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,423,1780934808.9478433,8.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,424,1780934810.613622,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,425,1780934811.0170915,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,426,1780934812.6789844,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,427,1780934814.3448105,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,428,1780934814.7957704,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,429,1780934815.3087177,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,430,1780934815.9522822,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,431,1780934816.2940512,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,432,1780934816.5806122,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,433,1780934817.4317627,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,434,1780934817.8747423,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,435,1780934818.4466584,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,436,1780934818.8858018,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,437,1780934819.7463257,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,438,1780934820.3964498,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,439,1780934822.0610955,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,440,1780934822.396293,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,441,1780934822.8630633,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,442,1780934823.3630176,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,443,1780934823.8197298,8.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,444,1780934824.4621484,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,445,1780934824.754054,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,446,1780934825.4076848,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,447,1780934825.7657762,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,448,1780935068.9216864,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,449,1780935069.5264876,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,450,1780935069.8748822,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,451,1780935070.2974875,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,452,1780935070.8990278,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,453,1780935071.57673,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,454,1780935072.0745351,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,455,1780935072.7082105,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,456,1780935074.373794,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,457,1780935075.8998792,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,458,1780935076.2656674,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,459,1780935077.4187262,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,460,1780935077.8355706,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,461,1780935078.7962236,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,462,1780935079.3740892,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,463,1780935079.7660785,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,464,1780935080.4851499,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,465,1780935081.2249124,5.375
tensorboard,baseline,mean_reward,rewards/train/score/mean,466,1780935081.5925899,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,467,1780935082.2862296,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,468,1780935083.9502978,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,469,1780935085.6166353,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,470,1780935086.6225615,5.125
tensorboard,baseline,mean_reward,rewards/train/score/mean,471,1780935087.9840004,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,472,1780935088.8146973,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,473,1780935089.2696488,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,474,1780935089.9138541,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,475,1780935090.3705862,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,476,1780935090.8265457,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,477,1780935091.3505378,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,478,1780935091.750967,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,479,1780935092.2807698,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,480,1780935092.7880847,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,481,1780935093.113493,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,482,1780935094.7813401,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,483,1780935095.3256662,5.125
tensorboard,baseline,mean_reward,rewards/train/score/mean,484,1780935095.8640802,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,485,1780935096.2762828,8.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,486,1780935097.5974605,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,487,1780935098.1784747,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,488,1780935099.845432,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,489,1780935100.3036163,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,490,1780935100.6800354,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,491,1780935100.953894,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,492,1780935101.5009017,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,493,1780935101.92575,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,494,1780935102.3132818,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,495,1780935103.9787056,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,496,1780935105.638038,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,497,1780935106.414693,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,498,1780935106.999806,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,499,1780935109.5419598,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,500,1780935110.55904,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,501,1780935111.3105729,5.125
tensorboard,baseline,mean_reward,rewards/train/score/mean,502,1780935112.9731572,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,503,1780935113.4636533,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,504,1780935113.915097,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,505,1780935115.3139834,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,506,1780935116.640299,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,507,1780935117.1746488,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,508,1780935118.8408206,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,509,1780935119.4202263,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,510,1780935120.5512118,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,511,1780935122.2117429,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,512,1780935460.0761874,3.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,513,1780935460.4532838,5.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,514,1780935460.9219763,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,515,1780935461.3789475,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,516,1780935462.0036147,5.125
tensorboard,baseline,mean_reward,rewards/train/score/mean,517,1780935462.4259193,2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,518,1780935462.9324412,8.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,519,1780935463.6259243,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,520,1780935464.938859,7.875
tensorboard,baseline,mean_reward,rewards/train/score/mean,521,1780935466.0852365,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,522,1780935466.7009566,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,523,1780935467.1986802,8.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,524,1780935467.5557282,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,525,1780935468.091296,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,526,1780935469.2169755,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,527,1780935469.530706,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,528,1780935470.1408777,7.25
