run,metric,step,value
course-baseline-001,train KL,731,0.35436272621154785
course-baseline-001,train KL,732,0.5511044263839722
course-baseline-001,train KL,733,0.5060886144638062
course-baseline-001,train KL,734,0.4012373089790344
course-baseline-001,train KL,735,0.6433313488960266
course-baseline-001,train KL,736,0.4344088137149811
course-baseline-001,train KL,737,0.7605024576187134
course-baseline-001,train KL,738,0.6845966577529907
course-baseline-001,train KL,739,0.4646080732345581
course-baseline-001,train KL,740,0.5287647843360901
course-baseline-001,train KL,741,0.5520446300506592
course-baseline-001,train KL,742,0.4774596691131592
course-baseline-001,train KL,743,0.31438735127449036
course-baseline-001,train KL,744,0.4007801115512848
course-baseline-001,train KL,745,0.8852190971374512
course-baseline-001,train KL,746,0.8829895853996277
course-baseline-001,train KL,747,0.6205279231071472
course-baseline-001,train KL,748,0.5781897902488708
course-baseline-001,train KL,749,0.3670485019683838
course-baseline-001,train KL,750,0.46150636672973633
course-baseline-001,train KL,751,0.2887658178806305
course-baseline-001,train KL,752,0.3867763876914978
course-baseline-001,train KL,753,0.8781043291091919
course-baseline-001,train KL,754,0.4063877761363983
course-baseline-001,train KL,755,0.3375559449195862
course-baseline-001,train KL,756,0.2964273691177368
course-baseline-001,train KL,757,0.5471526384353638
course-baseline-001,train KL,758,0.4317551553249359
course-baseline-001,train KL,759,0.4131142199039459
course-baseline-001,train KL,760,0.39819562435150146
course-baseline-001,train KL,761,0.546072244644165
course-baseline-001,train KL,762,0.45535433292388916
course-baseline-001,train KL,763,0.6767802834510803
course-baseline-001,train KL,764,0.4925498962402344
course-baseline-001,train KL,765,0.5145838856697083
course-baseline-001,train KL,766,0.40877416729927063
course-baseline-001,train KL,767,0.37641409039497375
course-baseline-001,train KL,768,0.42034879326820374
course-baseline-001,train KL,769,0.5116145610809326
course-baseline-001,train KL,770,0.8085331320762634
course-baseline-001,train KL,771,0.5381328463554382
course-baseline-001,train KL,772,0.43152865767478943
course-baseline-001,train KL,773,0.3412143588066101
course-baseline-001,train KL,774,0.48505473136901855
course-baseline-001,train KL,775,0.5283520817756653
course-baseline-001,train KL,776,0.27013304829597473
course-baseline-001,train KL,777,0.28043147921562195
course-baseline-001,train KL,778,0.4962078630924225
course-baseline-001,train KL,779,0.5311305522918701
course-baseline-001,train KL,780,0.45219922065734863
course-baseline-001,train KL,781,0.325113981962204
course-baseline-001,train KL,782,0.2848527431488037
course-baseline-001,train KL,783,0.6786499619483948
course-baseline-001,train KL,784,0.31992506980895996
course-baseline-001,train KL,785,0.5293646454811096
course-baseline-001,train KL,786,0.3828229606151581
course-baseline-001,train KL,787,0.4009856581687927
course-baseline-001,train KL,788,0.5021661520004272
course-baseline-001,train KL,789,0.38070008158683777
course-baseline-001,train KL,790,0.5377176403999329
course-baseline-001,train KL,791,0.5025308132171631
course-baseline-001,train KL,792,0.6104171872138977
course-baseline-001,train KL,793,0.339115709066391
course-baseline-001,train KL,794,0.3564191162586212
course-baseline-001,train KL,795,0.6063178777694702
course-baseline-001,train KL,796,0.2941359579563141
course-baseline-001,train KL,797,0.4706362187862396
course-baseline-001,train KL,798,0.39168915152549744
course-baseline-001,train KL,799,0.3687635064125061
course-baseline-001,train KL,800,0.5296064615249634
course-baseline-001,train KL,801,0.3644011914730072
course-baseline-001,train KL,802,0.338039368391037
course-baseline-001,train KL,803,0.35979628562927246
course-baseline-001,train KL,804,0.5128548741340637
course-baseline-001,train KL,805,0.3257915675640106
course-baseline-001,train KL,806,0.2807116210460663
course-baseline-001,train KL,807,0.4089924097061157
course-baseline-001,train KL,808,0.5209576487541199
course-baseline-001,train KL,809,0.321038156747818
course-baseline-001,train KL,810,0.6045292019844055
course-baseline-001,train KL,811,0.41492876410484314
course-baseline-001,train KL,812,0.37414219975471497
course-baseline-001,train KL,813,0.7095382809638977
course-baseline-001,train KL,814,0.5102726221084595
course-baseline-001,train KL,815,0.5055705308914185
course-baseline-001,train KL,816,0.4989631175994873
course-baseline-001,train KL,817,0.7282025218009949
course-baseline-001,train KL,818,0.3665144443511963
course-baseline-001,train KL,819,0.2357618510723114
course-baseline-001,train KL,820,0.3169884979724884
course-baseline-001,train KL,821,0.5442965626716614
course-baseline-001,train KL,822,0.49536848068237305
course-baseline-001,train KL,823,0.4349604845046997
course-baseline-001,train KL,824,0.5313003063201904
course-baseline-001,train KL,825,0.5114939212799072
course-baseline-001,train KL,826,0.33118361234664917
course-baseline-001,train KL,827,0.5952548980712891
course-baseline-001,train KL,828,0.49942746758461
course-baseline-001,train KL,829,0.6451191306114197
course-baseline-001,train KL,830,0.30388325452804565
course-baseline-001,train KL,831,0.46820560097694397
course-baseline-001,train KL,832,0.3233731985092163
course-baseline-001,train KL,833,0.31623557209968567
course-baseline-001,train KL,834,0.616176962852478
course-baseline-001,train KL,835,0.3917190730571747
course-baseline-001,train KL,836,0.46490931510925293
course-baseline-001,train KL,837,0.4445628821849823
course-baseline-001,train KL,838,0.44329920411109924
course-baseline-001,train KL,839,0.5513666868209839
course-baseline-001,train KL,840,0.3054921329021454
course-baseline-001,train KL,841,0.6104766130447388
course-baseline-001,train KL,842,0.23160752654075623
course-baseline-001,train KL,843,0.589905858039856
course-baseline-001,train KL,844,0.3863987624645233
course-baseline-001,train KL,845,0.6306443810462952
course-baseline-001,train KL,846,0.3453591465950012
course-baseline-001,train KL,847,0.5789476037025452
course-baseline-001,train KL,848,0.5079287886619568
course-baseline-001,train KL,849,0.5157343149185181
course-baseline-001,train KL,850,0.34270867705345154
course-baseline-001,train KL,851,0.42602431774139404
course-baseline-001,train KL,852,0.5071797370910645
course-baseline-001,train KL,853,0.3276323676109314
course-baseline-001,train KL,854,0.4752875864505768
course-baseline-001,train KL,855,0.5858191251754761
course-baseline-001,train KL,856,0.3878670036792755
course-baseline-001,train KL,857,0.5165975093841553
course-baseline-001,train KL,858,0.5147526860237122
course-baseline-001,train KL,859,0.25620704889297485
course-baseline-001,train KL,860,0.3440024256706238
course-baseline-001,train KL,861,0.39312466979026794
course-baseline-001,train KL,862,0.4044170677661896
course-baseline-001,train KL,863,0.5598464608192444
course-baseline-001,train KL,864,0.45271071791648865
course-baseline-001,train KL,865,0.6544259786605835
course-baseline-001,train KL,866,0.3464014530181885
course-baseline-001,train KL,867,0.4469819664955139
course-baseline-001,train KL,868,0.35376402735710144
course-baseline-001,train KL,869,0.3181208074092865
course-baseline-001,train KL,870,0.43407171964645386
course-baseline-001,train KL,871,0.44778013229370117
course-baseline-001,train KL,872,0.31974825263023376
course-baseline-001,train KL,873,0.5429620742797852
course-baseline-001,train KL,874,0.4702458679676056
course-baseline-001,train KL,875,0.5285087823867798
course-baseline-001,train KL,876,0.7567082047462463
course-baseline-001,train KL,877,0.4718383550643921
course-baseline-001,train KL,878,0.33671835064888
course-baseline-001,train KL,879,0.31819838285446167
course-baseline-001,train KL,880,0.6337608098983765
course-baseline-001,train KL,881,0.28546658158302307
course-baseline-001,train KL,882,0.4775869846343994
course-baseline-001,train KL,883,0.41331687569618225
course-baseline-001,train KL,884,0.3430134952068329
course-baseline-001,train KL,885,0.4910311996936798
course-baseline-001,train KL,886,0.3584767282009125
course-baseline-001,train KL,887,0.4350240230560303
course-baseline-001,train KL,888,0.4948926568031311
course-baseline-001,train KL,889,0.4246252179145813
course-baseline-001,train KL,890,0.3789157569408417
course-baseline-001,train KL,891,0.46649661660194397
course-baseline-001,train KL,892,0.49623504281044006
course-baseline-001,train KL,893,0.43888992071151733
course-baseline-001,train KL,894,0.3939987123012543
course-baseline-001,train KL,895,0.347286194562912
course-baseline-001,train KL,896,0.36427950859069824
course-baseline-001,train KL,897,0.3654848635196686
course-baseline-001,train KL,898,0.3296368420124054
course-baseline-001,train KL,899,0.3998052179813385
course-baseline-001,train KL,900,0.42161181569099426
course-baseline-001,train KL,901,0.4118698537349701
course-baseline-001,train KL,902,0.3537937104701996
course-baseline-001,train KL,903,0.3249441385269165
course-baseline-001,train KL,904,0.3480525016784668
course-baseline-001,train KL,905,0.38843056559562683
course-baseline-001,train KL,906,0.5586005449295044
course-baseline-001,train KL,907,0.2738528251647949
course-baseline-001,train KL,908,0.32312580943107605
course-baseline-001,train KL,909,0.5272040367126465
course-baseline-001,train KL,910,0.38116756081581116
course-baseline-001,train KL,911,0.6421088576316833
course-baseline-001,train KL,912,0.46487000584602356
course-baseline-001,train KL,913,0.5696166753768921
course-baseline-001,train KL,914,0.5087348222732544
course-baseline-001,train KL,915,0.45541614294052124
course-baseline-001,train KL,916,0.2647327482700348
course-baseline-001,train KL,917,0.5063241124153137
course-baseline-001,train KL,918,0.28499850630760193
course-baseline-001,train KL,919,0.4916245937347412
course-baseline-001,train KL,920,0.3119431436061859
course-baseline-001,train KL,921,0.3095307946205139
course-baseline-001,train KL,922,0.5254230499267578
course-baseline-001,train KL,923,0.5559602379798889
course-baseline-001,train KL,924,0.7301570177078247
course-baseline-001,train KL,925,0.6474535465240479
course-baseline-001,train KL,926,0.5430578589439392
course-baseline-001,train KL,927,0.7297036647796631
course-baseline-001,train KL,928,0.5460460782051086
course-baseline-001,train KL,929,0.5916489362716675
course-baseline-001,train KL,930,0.6550437211990356
course-baseline-001,train KL,931,0.3161669075489044
course-baseline-001,train KL,932,0.2161184847354889
course-baseline-001,train KL,933,0.35782986879348755
course-baseline-001,train KL,934,0.43728020787239075
course-baseline-001,train KL,935,0.3399777412414551
course-baseline-001,train KL,936,0.40338999032974243
course-baseline-001,train KL,937,0.3899460434913635
course-baseline-001,train KL,938,0.3901818096637726
course-baseline-001,train KL,939,0.6505401730537415
course-baseline-001,train KL,940,0.5133063793182373
course-baseline-001,train KL,941,0.2927739918231964
course-baseline-001,train KL,942,0.40538114309310913
course-baseline-001,train KL,943,0.4954535961151123
course-baseline-001,train KL,944,0.6723108291625977
course-baseline-001,train KL,945,0.26903098821640015
course-baseline-001,train KL,946,0.23892992734909058
course-baseline-001,train KL,947,0.27116042375564575
course-baseline-001,train KL,948,0.2557833194732666
course-baseline-001,train KL,949,0.28218674659729004
course-baseline-001,train KL,950,0.31840023398399353
course-baseline-001,train KL,951,0.2747475802898407
course-baseline-001,train KL,952,0.2874888479709625
course-baseline-001,train KL,953,0.3350766897201538
course-baseline-001,train KL,954,0.40534380078315735
course-baseline-001,train KL,955,0.23606503009796143
course-baseline-001,train KL,956,0.27746737003326416
course-baseline-001,train KL,957,0.4344974458217621
course-baseline-001,train KL,958,0.3570588231086731
course-baseline-001,train KL,959,0.3822177052497864
course-baseline-001,train KL,960,0.4582885205745697
course-baseline-001,train KL,961,0.27346643805503845
course-baseline-001,train KL,962,0.5477443337440491
course-baseline-001,train KL,963,0.4662620723247528
course-baseline-001,train KL,964,0.48718199133872986
course-baseline-001,train KL,965,0.44800567626953125
course-baseline-001,train KL,966,0.3353506922721863
course-baseline-001,train KL,967,0.31135520339012146
course-baseline-001,train KL,968,0.43900248408317566
course-baseline-001,train KL,969,0.341418594121933
course-baseline-001,train KL,970,0.3043660819530487
course-baseline-001,train KL,971,0.46340614557266235
course-baseline-001,train KL,972,0.36128249764442444
course-baseline-001,train KL,973,0.27162662148475647
course-baseline-001,train KL,974,0.41112661361694336
course-baseline-001,train KL,975,0.37366265058517456
course-baseline-001,train KL,976,0.3902184069156647
course-baseline-001,train KL,977,0.6245265007019043
