eval_advantage_std,eval_all_correct_group_rate,eval_all_wrong_group_rate,eval_check_answer,eval_check_numbers,eval_completion_length,eval_empty_response_rate,eval_extracted_none_rate,eval_format_accuracy,eval_frac_reward_zero_std,eval_has_solution_end_rate,eval_kl,eval_loss,eval_match_format_approx,eval_match_format_exact,eval_numeric_exact_rate,eval_numeric_partial_rate,eval_pg_clipfrac,eval_reward_mean,eval_reward_score,eval_reward_std,jax_orbax_write_gbytes,jax_orbax_write_gbytes_per_sec,step,train_advantage_std,train_all_correct_group_rate,train_all_wrong_group_rate,train_check_answer,train_check_numbers,train_completion_length,train_empty_response_rate,train_extracted_none_rate,train_format_accuracy,train_frac_reward_zero_std,train_has_solution_end_rate,train_kl,train_loss,train_match_format_approx,train_match_format_exact,train_numeric_exact_rate,train_numeric_partial_rate,train_pg_clipfrac,train_reward_mean,train_reward_score,train_reward_std
,,,,,,,,,,,,,,,,,,,,,,,998,0.7071057558059692,1.0,0.0,0.0,1.5,225.5,0.0,0.0,0.0,0.0,0.0,0.25615808367729187,0.020494794473052025,1.0,0.0,1.0,1.0,0.0,0.625,2.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,999,0.7071057558059692,0.0,1.0,0.0,0.0,313.5,0.0,0.5,0.0,0.0,0.0,0.28184792399406433,0.021243520081043243,-2.0,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1000,0.7071057558059692,0.0,1.0,0.0,0.0,367.5,0.0,0.5,0.0,0.0,0.0,0.3038063645362854,0.016269367188215256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1001,0.0,0.0,1.0,0.0,0.0,761.0,0.0,1.0,0.0,1.0,0.0,0.3168862462043762,0.034000981599092484,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1002,0.0,1.0,0.0,0.0,1.5,184.5,0.0,0.0,0.0,1.0,0.0,0.2901676297187805,0.023179836571216583,0.5,0.0,1.0,1.0,0.0,0.5,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1003,0.0,0.0,1.0,0.0,0.0,201.0,0.0,1.0,0.0,1.0,0.0,0.5578834414482117,0.044456228613853455,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1004,0.7071057558059692,0.0,1.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.39100009202957153,0.03928801789879799,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1005,0.7071057558059692,1.0,0.0,0.0,1.5,242.5,0.0,0.0,0.0,0.0,0.0,0.46298420429229736,0.036556195467710495,1.0,0.0,1.0,1.0,0.0,0.625,2.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,1006,0.7071061134338379,0.0,0.0,0.0,0.75,299.5,0.0,0.0,0.0,0.0,0.0,0.3074914216995239,0.024796541780233383,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1007,0.7071061134338379,0.0,0.0,0.0,0.75,233.0,0.0,0.0,0.0,0.0,0.0,0.47735801339149475,0.037896618247032166,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1008,0.7071057558059692,0.0,1.0,0.0,0.0,431.5,0.0,0.5,0.0,0.0,0.0,0.3719218969345093,0.03042721003293991,-2.0,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1009,0.7071066498756409,1.0,0.0,1.5,1.5,342.5,0.0,0.0,0.5,0.0,0.5,0.34716933965682983,0.028906015679240227,1.5,1.5,1.0,1.0,0.0,1.5,6.0,4.0
,,,,,,,,,,,,,,,,,,,,,,,1010,0.0,0.0,1.0,0.0,0.0,154.5,0.0,0.0,0.0,1.0,0.0,0.2592846751213074,0.021164122968912125,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1011,0.7071061134338379,0.0,0.0,0.0,0.75,148.5,0.0,0.0,0.0,0.0,0.0,0.45486077666282654,0.03619146719574928,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1012,0.7071064710617065,0.0,0.0,0.0,0.75,201.0,0.0,0.5,0.0,0.0,0.0,0.46076005697250366,0.03689989447593689,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,1.75
,,,,,,,,,,,,,,,,,,,,,,,1013,0.7071061134338379,0.0,0.0,0.0,0.75,116.5,0.0,0.0,0.0,0.0,0.0,0.4665362536907196,0.03768117353320122,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1014,0.7071061134338379,0.0,0.0,0.0,0.75,186.5,0.0,0.0,0.0,0.0,0.0,0.5436622500419617,0.04365876689553261,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1015,0.707106351852417,0.0,0.0,0.0,0.75,452.0,0.0,0.5,0.0,0.0,0.0,0.40643197298049927,0.033319007605314255,0.0,0.0,0.5,0.5,0.0,0.1875,0.75,1.25
,,,,,,,,,,,,,,,,,,,,,,,1016,0.0,1.0,0.0,0.0,1.5,314.0,0.0,0.0,0.0,1.0,0.0,0.33841267228126526,0.026971809566020966,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1017,0.0,1.0,0.0,0.0,1.5,187.5,0.0,0.0,0.0,1.0,0.0,0.48832616209983826,0.039708640426397324,-1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1018,0.0,1.0,0.0,0.0,1.5,205.5,0.0,0.0,0.0,1.0,0.0,0.45192188024520874,0.03498958423733711,-1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1019,0.7071048021316528,0.0,0.0,0.0,0.75,266.5,0.0,0.0,0.0,0.0,0.5,0.34997910261154175,0.0296848863363266,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,0.25
,,,,,,,,,,,,,,,,,,,,,,,1020,0.7071065902709961,0.0,1.0,-0.5,0.0,535.5,0.0,0.5,0.5,0.0,0.5,0.3558429777622223,0.027843143790960312,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,1021,0.707106351852417,0.0,0.0,0.0,0.75,402.0,0.0,0.5,0.0,0.0,0.0,0.23577925562858582,0.02310088835656643,0.0,0.0,0.5,0.5,0.0,0.1875,0.75,1.25
,,,,,,,,,,,,,,,,,,,,,,,1022,0.0,0.0,1.0,0.0,0.0,163.5,0.0,0.0,0.0,1.0,0.0,0.37032243609428406,0.027594393119215965,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1023,0.7071048021316528,0.0,0.0,0.0,0.75,161.0,0.0,0.0,0.0,0.0,0.0,0.3422548472881317,0.02682780846953392,1.0,0.0,0.5,0.5,0.0,0.4375,1.75,0.25
0.38758498430252075,0.3342246115207672,0.4117647111415863,0.20989304780960083,0.6918449401855469,290.0213928222656,0.0,0.17112299799919128,0.1671123057603836,0.4518716633319855,0.17780748009681702,0.3760316073894501,0.030617110431194305,1.1069518327713013,0.5013368725776672,0.46122995018959045,0.4893048107624054,0.0,0.627506673336029,2.510026693344116,0.9438502788543701,,,1024,0.7071065902709961,0.0,1.0,-0.5,0.0,200.5,0.0,0.5,0.5,0.0,0.5,0.44709405303001404,0.03309585526585579,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,1025,0.7071057558059692,1.0,0.0,0.0,1.5,196.0,0.0,0.0,0.0,0.0,0.0,0.4257495701313019,0.03143176808953285,1.0,0.0,1.0,1.0,0.0,0.625,2.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,1026,0.0,1.0,0.0,0.0,1.5,261.5,0.0,0.0,0.0,1.0,0.0,0.5214059948921204,0.04254784435033798,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1027,0.0,1.0,0.0,0.0,1.5,144.5,0.0,0.0,0.0,1.0,0.0,0.5047720670700073,0.040395308285951614,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1028,0.7071061134338379,0.0,0.0,0.0,0.75,174.5,0.0,0.0,0.0,0.0,0.0,0.5530269145965576,0.04323697090148926,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1029,0.0,1.0,0.0,0.0,1.5,248.5,0.0,0.0,0.0,1.0,0.0,0.4776586890220642,0.03808270022273064,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1030,0.0,1.0,0.0,0.0,1.5,128.5,0.0,0.0,0.0,1.0,0.0,0.4224196970462799,0.03356144204735756,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1031,0.7071064710617065,0.0,0.0,0.0,0.75,394.5,0.0,0.5,0.0,0.0,0.0,0.669520378112793,0.04770849272608757,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,1.75
,,,,,,,,,,,,,,,,,,,,,,,1032,0.707106351852417,0.0,0.0,0.0,0.75,450.0,0.0,0.5,0.0,0.0,0.0,0.33387449383735657,0.03127267211675644,0.0,0.0,0.5,0.5,0.0,0.1875,0.75,1.25
,,,,,,,,,,,,,,,,,,,,,,,1033,0.7071061134338379,0.0,0.0,0.0,0.75,123.5,0.0,0.0,0.0,0.0,0.0,0.2024487406015396,0.016212603077292442,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1034,0.7071062922477722,0.0,1.0,0.0,0.0,585.0,0.0,0.5,0.0,0.0,0.0,0.39502257108688354,0.02992521971464157,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1035,0.7071057558059692,0.0,1.0,0.0,0.0,279.5,0.0,0.5,0.0,0.0,0.0,0.3039020299911499,0.02413763478398323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1036,0.7071057558059692,1.0,0.0,0.0,1.5,116.0,0.0,0.0,0.0,0.0,0.0,0.3827626407146454,0.030864447355270386,1.0,0.0,1.0,1.0,0.0,0.625,2.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,1037,0.7071064114570618,0.0,0.0,0.125,0.75,226.0,0.0,0.0,0.5,0.0,0.5,0.3028767704963684,0.02535916492342949,2.0,1.5,0.5,0.5,0.0,1.09375,4.375,1.375
,,,,,,,,,,,,,,,,,,,,,,,1038,0.7071057558059692,1.0,0.0,0.0,1.5,362.0,0.0,0.0,0.0,0.0,0.5,0.26471975445747375,0.02029240131378174,1.0,0.0,1.0,1.0,0.0,0.625,2.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,1039,0.0,1.0,0.0,0.0,1.5,181.0,0.0,0.0,0.0,1.0,0.0,0.37994393706321716,0.030453260987997055,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1040,0.0,1.0,0.0,3.0,1.5,435.0,0.0,0.0,1.0,1.0,1.0,0.6267175674438477,0.0500992089509964,2.5,3.0,1.0,1.0,0.0,2.5,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1041,0.7071057558059692,0.0,1.0,0.0,0.0,422.5,0.0,0.5,0.0,0.0,0.0,0.3077121675014496,0.024120623245835304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1042,0.7071062922477722,0.0,1.0,0.0,0.0,487.5,0.0,0.5,0.0,0.0,0.0,0.3482738137245178,0.03134075924754143,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1043,0.7071061134338379,0.0,0.0,-0.5,0.75,348.5,0.0,0.0,0.5,0.0,0.5,0.2489432841539383,0.022462453693151474,2.0,1.5,0.5,0.5,0.0,0.9375,3.75,0.75
,,,,,,,,,,,,,,,,,,,,,,,1044,0.0,0.0,1.0,0.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,0.12620587646961212,0.010153701528906822,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1045,0.7071062922477722,0.0,1.0,0.0,0.0,173.0,0.0,0.5,0.0,0.0,0.0,0.5563270449638367,0.04455063119530678,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1046,0.0,0.0,1.0,-1.0,0.0,285.0,0.0,0.0,1.0,1.0,1.0,0.5280555486679077,0.04316619038581848,2.5,3.0,0.0,0.0,0.0,1.125,4.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1047,0.0,1.0,0.0,0.0,1.5,182.0,0.0,0.0,0.0,1.0,0.0,0.38805800676345825,0.031056655570864677,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1048,0.7071057558059692,1.0,0.0,0.0,1.5,185.5,0.0,0.0,0.0,0.0,0.0,0.5498889684677124,0.042998503893613815,1.0,0.0,1.0,1.0,0.0,0.625,2.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,1049,0.0,0.0,1.0,0.0,0.0,275.0,0.0,0.0,0.0,1.0,0.0,0.30284377932548523,0.022968191653490067,0.5,0.0,0.0,0.0,0.0,0.125,0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1050,0.0,0.0,1.0,0.0,0.0,176.0,0.0,0.0,0.0,1.0,0.0,0.3079143464565277,0.024450326338410378,0.5,0.0,0.0,0.0,0.0,0.125,0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1051,0.0,1.0,0.0,0.0,1.5,153.0,0.0,0.0,0.0,1.0,0.0,0.44861626625061035,0.03535083681344986,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1052,0.0,0.0,1.0,0.0,0.0,326.0,0.0,0.0,0.0,1.0,0.0,0.42160823941230774,0.0334792286157608,1.5,0.0,0.0,0.5,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1053,0.7071061134338379,0.0,0.0,0.0,0.75,257.0,0.0,0.0,0.0,0.0,0.0,0.342272013425827,0.029891759157180786,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1054,0.7071065902709961,0.0,1.0,-0.5,0.0,532.5,0.0,0.5,0.5,0.0,0.5,0.7106496095657349,0.05686132237315178,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,1055,0.7071057558059692,1.0,0.0,0.0,1.5,209.0,0.0,0.0,0.0,0.0,0.0,0.4405823051929474,0.036699119955301285,1.0,0.0,1.0,1.0,0.0,0.625,2.5,0.5
,,,,,,,,,,,,,,,,,,,,,,,1056,0.0,1.0,0.0,0.0,1.5,108.5,0.0,0.0,0.0,1.0,0.0,0.47622933983802795,0.0392301082611084,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1057,0.7071062922477722,0.0,1.0,0.0,0.0,535.5,0.0,0.5,0.0,0.0,0.0,0.3824295401573181,0.030808018520474434,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1058,0.7071057558059692,0.0,1.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.23835425078868866,0.01770680956542492,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1059,0.0,0.0,1.0,0.0,0.0,214.5,0.0,0.0,0.0,1.0,0.0,0.4299269914627075,0.036536794155836105,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1060,0.0,1.0,0.0,0.0,1.5,197.0,0.0,0.0,0.0,1.0,0.0,0.647918164730072,0.05177038162946701,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1061,0.7071061134338379,0.0,0.0,0.0,0.75,212.5,0.0,0.0,0.0,0.0,0.0,0.5240600109100342,0.04189685359597206,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1062,0.7071066498756409,1.0,0.0,1.5,1.5,276.5,0.0,0.0,0.5,0.0,0.5,0.4511096477508545,0.0359395332634449,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1063,0.7071057558059692,0.0,1.0,0.0,0.0,210.5,0.0,0.0,0.0,0.0,0.0,0.4359513521194458,0.03456580266356468,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1064,0.7071057558059692,0.0,1.0,0.0,0.0,222.5,0.0,0.0,0.0,0.0,0.0,0.6605430245399475,0.05330159142613411,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1065,0.0,0.0,1.0,0.0,0.0,189.0,0.0,0.0,0.0,1.0,0.0,0.4369473159313202,0.03449203446507454,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1066,0.0,0.0,1.0,0.0,0.0,194.5,0.0,0.0,0.0,1.0,0.0,0.43578991293907166,0.03458527848124504,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1067,0.7071057558059692,0.0,1.0,0.0,0.0,181.5,0.0,0.5,0.0,0.0,0.0,0.6847110390663147,0.05460000038146973,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1068,0.7071066498756409,1.0,0.0,1.5,1.5,309.5,0.0,0.0,0.5,0.0,0.5,0.4821113646030426,0.03509761765599251,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1069,0.7071065902709961,0.0,1.0,-0.5,0.0,502.5,0.0,0.5,0.5,0.0,0.5,0.32200825214385986,0.025722777470946312,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,1070,0.0,0.0,1.0,0.0,0.0,189.5,0.0,0.0,0.0,1.0,0.0,0.2749441862106323,0.023908499628305435,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1071,0.7071065902709961,0.0,0.0,1.25,0.75,319.0,0.0,0.0,1.0,0.0,1.0,0.6486484408378601,0.052199285477399826,2.5,3.0,0.5,0.5,0.0,1.875,7.5,2.5
,,,,,,,,,,,,,,,,,,,,,,,1072,0.0,1.0,0.0,0.0,1.5,341.0,0.0,0.0,0.0,1.0,0.0,0.39403343200683594,0.03147553652524948,0.5,0.0,1.0,1.0,0.0,0.5,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1073,0.7071061134338379,0.0,0.0,0.0,0.75,181.0,0.0,0.0,0.0,0.0,0.0,0.3683110475540161,0.029232386499643326,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1074,0.0,1.0,0.0,0.0,1.5,157.0,0.0,0.0,0.0,1.0,0.0,0.74949049949646,0.061486564576625824,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1075,0.0,1.0,0.0,0.0,1.5,166.0,0.0,0.0,0.0,1.0,0.0,0.3589579463005066,0.02922726608812809,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1076,0.0,1.0,0.0,3.0,1.5,309.0,0.0,0.0,1.0,1.0,1.0,1.042065143585205,0.0852300226688385,2.5,3.0,1.0,1.0,0.0,2.5,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1077,0.7071061134338379,0.0,0.0,0.0,0.75,232.0,0.0,0.0,0.0,0.0,0.0,0.3070472478866577,0.02458108589053154,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1078,0.0,1.0,0.0,0.0,1.5,157.0,0.0,0.0,0.0,1.0,0.0,0.5987839698791504,0.052374161779880524,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1079,0.7071064710617065,0.0,1.0,-0.5,0.0,205.5,0.0,0.0,0.5,0.0,0.5,0.4769817888736725,0.03810153901576996,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1080,0.0,0.0,1.0,0.0,0.0,254.0,0.0,0.0,0.0,1.0,0.0,0.48266831040382385,0.038623400032520294,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1081,0.0,0.0,1.0,0.0,0.0,165.5,0.0,0.0,0.0,1.0,0.0,0.5251752734184265,0.04226544126868248,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1082,0.7071066498756409,0.0,0.0,1.5,0.75,247.0,0.0,0.0,0.5,0.0,0.5,0.8967781066894531,0.07183413952589035,2.0,1.5,0.5,0.5,0.0,1.4375,5.75,4.25
,,,,,,,,,,,,,,,,,,,,,,,1083,0.7071065306663513,0.0,1.0,0.25,0.0,224.5,0.0,0.0,0.5,0.0,0.5,0.34852710366249084,0.027488334104418755,2.0,1.5,0.0,1.0,0.0,0.9375,3.75,2.25
,,,,,,,,,,,,,,,,,,,,,,,1084,0.0,0.0,1.0,0.0,0.0,680.0,0.0,1.0,0.0,1.0,0.0,0.4847446382045746,0.03877986595034599,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1085,0.7071062922477722,0.0,1.0,0.0,0.0,536.0,0.0,0.5,0.0,0.0,0.0,0.36414119601249695,0.028874248266220093,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1086,0.7071065306663513,0.0,1.0,-0.5,0.0,403.0,0.0,0.0,0.5,0.0,0.5,0.3379071354866028,0.029312023892998695,1.5,1.5,0.0,0.0,0.0,0.625,2.5,2.0
,,,,,,,,,,,,,,,,,,,,,,,1087,0.0,0.0,1.0,0.0,0.0,768.0,0.0,1.0,0.0,1.0,0.0,0.5135253667831421,0.04193464666604996,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
0.414054274559021,0.2513369023799896,0.4732620418071747,0.24331550300121307,0.5835561752319336,315.45989990234375,0.0,0.15508021414279938,0.31951871514320374,0.41443851590156555,0.3382352888584137,0.40319541096687317,0.032374151051044464,1.4264706373214722,0.9585561752319336,0.38903743028640747,0.4157753884792328,0.0,0.8029745817184448,3.2118983268737793,1.161096215248108,,,1088,0.7071065306663513,0.0,0.0,1.625,0.75,393.0,0.0,0.0,1.0,0.0,1.0,0.41253840923309326,0.0330030731856823,2.5,3.0,0.5,0.5,0.0,1.96875,7.875,2.125
,,,,,,,,,,,,,,,,,,,,,,,1089,0.0,0.0,1.0,0.0,0.0,654.5,0.0,1.0,0.0,1.0,0.0,0.3827480375766754,0.03250689432024956,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1090,0.7071048021316528,0.0,0.0,0.0,0.75,335.5,0.0,0.0,0.0,0.0,0.0,0.3906150460243225,0.032080359756946564,1.0,0.0,0.5,0.5,0.0,0.4375,1.75,0.25
,,,,,,,,,,,,,,,,,,,,,,,1091,0.7071066498756409,0.0,1.0,0.25,0.0,500.5,0.0,0.5,0.5,0.0,0.5,0.5365873575210571,0.04699196293950081,1.0,1.5,0.0,0.5,0.0,0.6875,2.75,3.25
,,,,,,,,,,,,,,,,,,,,,,,1092,0.0,1.0,0.0,0.0,1.5,181.0,0.0,0.0,0.0,1.0,0.0,0.4150521457195282,0.033656954765319824,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1093,0.7071062922477722,1.0,0.0,0.0,1.5,281.0,0.0,0.0,0.0,0.0,0.5,0.5129102468490601,0.04127977788448334,0.5,0.0,1.0,1.0,0.0,0.5,2.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,1094,0.7071066498756409,0.0,0.0,1.5,0.75,292.0,0.0,0.0,0.5,0.0,0.5,0.6693244576454163,0.05364123359322548,1.5,1.5,0.5,0.5,0.0,1.3125,5.25,4.75
,,,,,,,,,,,,,,,,,,,,,,,1095,0.0,1.0,0.0,3.0,1.5,209.5,0.0,0.0,1.0,1.0,1.0,0.4811612367630005,0.038748305290937424,2.5,3.0,1.0,1.0,0.0,2.5,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1096,0.0,1.0,0.0,3.0,1.5,236.0,0.0,0.0,1.0,1.0,1.0,0.3716214895248413,0.027934568002820015,2.5,3.0,1.0,1.0,0.0,2.5,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1097,0.7071067094802856,0.0,0.0,1.5,0.75,269.5,0.0,0.5,0.5,0.0,0.5,0.7381731867790222,0.0599110908806324,1.0,1.5,0.5,0.5,0.0,1.1875,4.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,1098,0.7071061134338379,0.0,0.0,0.0,0.75,282.0,0.0,0.0,0.0,0.0,0.0,0.48227137327194214,0.03868246451020241,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1099,0.0,1.0,0.0,0.0,1.5,229.0,0.0,0.0,0.0,1.0,0.0,0.5936289429664612,0.04679762199521065,1.5,0.0,1.0,1.0,0.0,0.75,3.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1100,0.7071066498756409,1.0,0.0,1.5,1.5,174.5,0.0,0.0,0.5,0.0,0.5,0.47837573289871216,0.03714309260249138,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1101,0.7071048021316528,0.0,1.0,-0.75,0.0,281.5,0.0,0.0,1.0,0.0,1.0,0.5060564279556274,0.04047931730747223,2.5,3.0,0.0,0.0,0.0,1.1875,4.75,0.25
,,,,,,,,,,,,,,,,,,,,,,,1102,0.0,1.0,0.0,3.0,1.5,279.0,0.0,0.0,1.0,1.0,1.0,0.47054800391197205,0.03739634528756142,2.5,3.0,1.0,1.0,0.0,2.5,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1103,0.7071066498756409,0.0,1.0,0.25,0.0,543.0,0.0,0.5,0.5,0.0,0.5,0.43713316321372986,0.03915006294846535,1.0,1.5,0.0,0.5,0.0,0.6875,2.75,3.25
,,,,,,,,,,,,,,,,,,,,,,,1104,0.7071065902709961,0.0,1.0,-0.5,0.0,184.0,0.0,0.5,0.5,0.0,0.5,0.4706355929374695,0.042988527566194534,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
